id,year,gender,place,state,stateClass,indiaClass,area,areaClass
3921,2013,Male,Odisha,Odisha,odisha,india,Medicine,medicine
1878,1987,Male,Punjab,Punjab,punjab,india,Medicine,medicine
1530,1981,Male,Punjab,Punjab,punjab,india,Medicine,medicine
3383,2009,Male,Punjab,Punjab,punjab,india,Medicine,medicine
126,1957,Male,Punjab,Punjab,punjab,india,Medicine,medicine
386,1964,Male,Punjab,Punjab,punjab,india,Medicine,medicine
351,1963,Male,Punjab,Punjab,punjab,india,Medicine,medicine
1576,1982,Male,Punjab,Punjab,punjab,india,Medicine,medicine
4068,2014,Male,Punjab,Punjab,punjab,india,Medicine,medicine
297,1962,Male,Punjab,Punjab,punjab,india,Medicine,medicine
101,1956,Male,Punjab,Punjab,punjab,india,Medicine,medicine
530,1967,Male,Punjab,Punjab,punjab,india,Medicine,medicine
4018,2014,Male,Rajasthan,Rajasthan,rajasthan,india,Medicine,medicine
1537,1981,Male,Rajasthan,Rajasthan,rajasthan,india,Medicine,medicine
1779,1985,Male,Rajasthan,Rajasthan,rajasthan,india,Medicine,medicine
337,1962,Male,Rajasthan,Rajasthan,rajasthan,india,Medicine,medicine
4210,2015,Male,Rajasthan,Rajasthan,rajasthan,india,Medicine,medicine
3424,2009,Male,Telangana,Telangana,telangana,india,Medicine,medicine
4248,2016,Male,Telangana,Telangana,telangana,india,Medicine,medicine
4248,2017,Male,Telangana,Telangana,telangana,india,Medicine,medicine
2693,2002,Male,Telangana,Telangana,telangana,india,Medicine,medicine
2620,2001,Male,Telangana,Telangana,telangana,india,Medicine,medicine
3906,2013,Male,Telangana,Telangana,telangana,india,Medicine,medicine
2599,2001,Male,Telangana,Telangana,telangana,india,Medicine,medicine
2600,2001,Male,Telangana,Telangana,telangana,india,Medicine,medicine
2696,2002,Male,Telangana,Telangana,telangana,india,Medicine,medicine
4230,2016,Male,Telangana,Telangana,telangana,india,Medicine,medicine
4230,2017,Male,Telangana,Telangana,telangana,india,Medicine,medicine
4250,2016,Male,Telangana,Telangana,telangana,india,Medicine,medicine
4250,2017,Male,Telangana,Telangana,telangana,india,Medicine,medicine
2697,2002,Male,Telangana,Telangana,telangana,india,Medicine,medicine
2522,2000,Male,Telangana,Telangana,telangana,india,Medicine,medicine
4150,2015,Male,Telangana,Telangana,telangana,india,Medicine,medicine
2981,2005,Male,Telangana,Telangana,telangana,india,Medicine,medicine
799,1970,Male,Telangana,Telangana,telangana,india,Medicine,medicine
1465,1977,Male,Telangana,Telangana,telangana,india,Medicine,medicine
1816,1986,Male,Telangana,Telangana,telangana,india,Medicine,medicine
4156,2015,Male,Telangana,Telangana,telangana,india,Medicine,medicine
4036,2014,Male,Telangana,Telangana,telangana,india,Medicine,medicine
2277,1992,Male,Tripura,Tripura,tripura,india,Medicine,medicine
2471,1999,Male,Uttarakhand,Uttarakhand,uttarakhand,india,Medicine,medicine
3320,2008,Male,Uttarakhand,Uttarakhand,uttarakhand,india,Medicine,medicine
3765,2011,Female,Andaman & Nicobar,Andaman & Nicobar,andaman-nicobar,india,Other,others
4209,2015,Male,Arunachal Pradesh,Arunachal Pradesh,arunachal-pradesh,india,Other,others
4185,2015,Male,Assam,Assam,assam,india,Other,others
4103,2014,Male,Goa,Goa,goa,india,Other,others
3844,2012,Male,Gujarat,Gujarat,gujarat,india,Other,others
3041,2006,Male,Haryana,Haryana,haryana,india,Other,others
2038,1990,Male,Himachal Pradesh,Himachal Pradesh,himachal-pradesh,india,Other,others
4183,2015,Male,Jammu & Kashmir,Jammu & Kashmir,jammu-kashmir,india,Other,others
3618,2010,Male,Jammu & Kashmir,Jammu & Kashmir,jammu-kashmir,india,Other,others
3862,2012,Male,Puducherry,Puducherry,puducherry,india,Other,others
3861,2012,Male,Rajasthan,Rajasthan,rajasthan,india,Other,others
2968,2005,Male,Uttarakhand,Uttarakhand,uttarakhand,india,Other,others
3188,2007,Male,Uttarakhand,Uttarakhand,uttarakhand,india,Other,others
3583,2010,Male,Uttarakhand,Uttarakhand,uttarakhand,india,Other,others
3386,2009,Male,Uttarakhand,Uttarakhand,uttarakhand,india,Other,others
4140,2015,Male,Uttarakhand,Uttarakhand,uttarakhand,india,Other,others
430,1965,Male,Andhra Pradesh,Andhra Pradesh,andhra-pradesh,india,Public Affairs,public-affairs
222,1960,Male,Andhra Pradesh,Andhra Pradesh,andhra-pradesh,india,Public Affairs,public-affairs
1312,1975,Male,Andhra Pradesh,Andhra Pradesh,andhra-pradesh,india,Public Affairs,public-affairs
41,1954,Male,Andhra Pradesh,Andhra Pradesh,andhra-pradesh,india,Public Affairs,public-affairs
48,1954,Female,Andhra Pradesh,Andhra Pradesh,andhra-pradesh,india,Public Affairs,public-affairs
2103,1991,Male,Andhra Pradesh,Andhra Pradesh,andhra-pradesh,india,Public Affairs,public-affairs
109,1957,Male,Andhra Pradesh,Andhra Pradesh,andhra-pradesh,india,Public Affairs,public-affairs
2255,1992,Male,Andhra Pradesh,Andhra Pradesh,andhra-pradesh,india,Public Affairs,public-affairs
36,1954,Female,Assam,Assam,assam,india,Public Affairs,public-affairs
2244,1992,Male,Assam,Assam,assam,india,Public Affairs,public-affairs
2409,1999,Male,Assam,Assam,assam,india,Public Affairs,public-affairs
2410,1999,Male,Bihar,Bihar,bihar,india,Public Affairs,public-affairs
287,1962,Male,Bihar,Bihar,bihar,india,Public Affairs,public-affairs
82,1956,Male,Bihar,Bihar,bihar,india,Public Affairs,public-affairs
260,1961,Male,Bihar,Bihar,bihar,india,Public Affairs,public-affairs
3063,2006,Male,Chandigarh,Chandigarh,chandigarh,india,Public Affairs,public-affairs
1461,1977,Male,Chandigarh,Chandigarh,chandigarh,india,Public Affairs,public-affairs
2333,1992,Male,Goa,Goa,goa,india,Public Affairs,public-affairs
2105,1991,Male,Gujarat,Gujarat,gujarat,india,Public Affairs,public-affairs
2349,1997,Male,Gujarat,Gujarat,gujarat,india,Public Affairs,public-affairs
4023,2014,Male,Gujarat,Gujarat,gujarat,india,Public Affairs,public-affairs
2125,1991,Male,Gujarat,Gujarat,gujarat,india,Public Affairs,public-affairs
2098,1991,Male,Gujarat,Gujarat,gujarat,india,Public Affairs,public-affairs
31,1954,Male,Gujarat,Gujarat,gujarat,india,Public Affairs,public-affairs
2097,1991,Male,Gujarat,Gujarat,gujarat,india,Public Affairs,public-affairs
780,1970,Male,Haryana,Haryana,haryana,india,Public Affairs,public-affairs
3278,2008,Male,Jammu & Kashmir,Jammu & Kashmir,jammu-kashmir,india,Public Affairs,public-affairs
1001,1972,Male,Jammu & Kashmir,Jammu & Kashmir,jammu-kashmir,india,Public Affairs,public-affairs
4101,2014,Male,Jammu & Kashmir,Jammu & Kashmir,jammu-kashmir,india,Public Affairs,public-affairs
485,1966,Male,Kerala,Kerala,kerala,india,Public Affairs,public-affairs
3160,2007,Male,Kerala,Kerala,kerala,india,Public Affairs,public-affairs
123,1957,Female,Kerala,Kerala,kerala,india,Public Affairs,public-affairs
9,1954,Male,Kerala,Kerala,kerala,india,Public Affairs,public-affairs
2415,1999,Male,Kerala,Kerala,kerala,india,Public Affairs,public-affairs
2173,1991,Male,Madhya Pradesh,Madhya Pradesh,madhya-pradesh,india,Public Affairs,public-affairs
776,1970,Male,Madhya Pradesh,Madhya Pradesh,madhya-pradesh,india,Public Affairs,public-affairs
81,1956,Male,Madhya Pradesh,Madhya Pradesh,madhya-pradesh,india,Public Affairs,public-affairs
2357,1998,Male,Madhya Pradesh,Madhya Pradesh,madhya-pradesh,india,Public Affairs,public-affairs
570,1967,Male,Madhya Pradesh,Madhya Pradesh,madhya-pradesh,india,Public Affairs,public-affairs
389,1964,Male,Madhya Pradesh,Madhya Pradesh,madhya-pradesh,india,Public Affairs,public-affairs
591,1968,Male,Madhya Pradesh,Madhya Pradesh,madhya-pradesh,india,Public Affairs,public-affairs
129,1957,Male,Manipur,Manipur,manipur,india,Public Affairs,public-affairs
3388,2009,Female,Meghalaya,Meghalaya,meghalaya,india,Public Affairs,public-affairs
3482,2009,Male,Nagaland,Nagaland,nagaland,india,Public Affairs,public-affairs
4320,2016,Male,Nagaland,Nagaland,nagaland,india,Public Affairs,public-affairs
4320,2017,Male,Nagaland,Nagaland,nagaland,india,Public Affairs,public-affairs
1061,1972,Male,Odisha,Odisha,odisha,india,Public Affairs,public-affairs
216,1960,Male,Odisha,Odisha,odisha,india,Public Affairs,public-affairs
1309,1975,Male,Odisha,Odisha,odisha,india,Public Affairs,public-affairs
16,1954,Male,Punjab,Punjab,punjab,india,Public Affairs,public-affairs
2121,1991,Male,Punjab,Punjab,punjab,india,Public Affairs,public-affairs
4123,2015,Male,Punjab,Punjab,punjab,india,Public Affairs,public-affairs
2374,1998,Male,Punjab,Punjab,punjab,india,Public Affairs,public-affairs
2221,1992,Male,Punjab,Punjab,punjab,india,Public Affairs,public-affairs
1143,1973,Male,Rajasthan,Rajasthan,rajasthan,india,Public Affairs,public-affairs
154,1958,Male,Rajasthan,Rajasthan,rajasthan,india,Public Affairs,public-affairs
1458,1977,Male,Telangana,Telangana,telangana,india,Public Affairs,public-affairs
416,1965,Male,Telangana,Telangana,telangana,india,Public Affairs,public-affairs
92,1956,Male,Telangana,Telangana,telangana,india,Public Affairs,public-affairs
289,1962,Female,Telangana,Telangana,telangana,india,Public Affairs,public-affairs
3774,2012,Male,Telangana,Telangana,telangana,india,Public Affairs,public-affairs
2226,1992,Male,Telangana,Telangana,telangana,india,Public Affairs,public-affairs
3515,2010,Male,Telangana,Telangana,telangana,india,Public Affairs,public-affairs
5,1954,Male,Telangana,Telangana,telangana,india,Public Affairs,public-affairs
344,1963,Male,Telangana,Telangana,telangana,india,Public Affairs,public-affairs
232,1960,Male,Andhra Pradesh,Andhra Pradesh,andhra-pradesh,india,Science and Engineering,science-engineering
1033,1972,Male,Andhra Pradesh,Andhra Pradesh,andhra-pradesh,india,Science and Engineering,science-engineering
401,1964,Male,Andhra Pradesh,Andhra Pradesh,andhra-pradesh,india,Science and Engineering,science-engineering
2139,1991,Male,Andhra Pradesh,Andhra Pradesh,andhra-pradesh,india,Science and Engineering,science-engineering
185,1959,Male,Andhra Pradesh,Andhra Pradesh,andhra-pradesh,india,Science and Engineering,science-engineering
3476,2009,Male,Andhra Pradesh,Andhra Pradesh,andhra-pradesh,india,Science and Engineering,science-engineering
2734,2002,Male,Andhra Pradesh,Andhra Pradesh,andhra-pradesh,india,Science and Engineering,science-engineering
134,1957,Male,Andhra Pradesh,Andhra Pradesh,andhra-pradesh,india,Science and Engineering,science-engineering
4028,2014,Male,Andhra Pradesh,Andhra Pradesh,andhra-pradesh,india,Science and Engineering,science-engineering
3914,2013,Male,Andhra Pradesh,Andhra Pradesh,andhra-pradesh,india,Science and Engineering,science-engineering
1295,1974,Male,Bihar,Bihar,bihar,india,Science and Engineering,science-engineering
196,1959,Male,Chandigarh,Chandigarh,chandigarh,india,Science and Engineering,science-engineering
3152,2007,Male,Chandigarh,Chandigarh,chandigarh,india,Science and Engineering,science-engineering
1074,1972,Male,Chandigarh,Chandigarh,chandigarh,india,Science and Engineering,science-engineering
1916,1988,Male,Chandigarh,Chandigarh,chandigarh,india,Science and Engineering,science-engineering
2466,1999,Male,Chandigarh,Chandigarh,chandigarh,india,Science and Engineering,science-engineering
1653,1983,Male,Goa,Goa,goa,india,Science and Engineering,science-engineering
4076,2014,Male,Gujarat,Gujarat,gujarat,india,Science and Engineering,science-engineering
1422,1976,Male,Gujarat,Gujarat,gujarat,india,Science and Engineering,science-engineering
927,1971,Male,Gujarat,Gujarat,gujarat,india,Science and Engineering,science-engineering
1754,1985,Male,Gujarat,Gujarat,gujarat,india,Science and Engineering,science-engineering
2425,1999,Male,Gujarat,Gujarat,gujarat,india,Science and Engineering,science-engineering
2100,1991,Male,Gujarat,Gujarat,gujarat,india,Science and Engineering,science-engineering
462,1965,Male,Gujarat,Gujarat,gujarat,india,Science and Engineering,science-engineering
1724,1984,Male,Gujarat,Gujarat,gujarat,india,Science and Engineering,science-engineering
2871,2004,Male,Gujarat,Gujarat,gujarat,india,Science and Engineering,science-engineering
3691,2011,Male,Gujarat,Gujarat,gujarat,india,Science and Engineering,science-engineering
574,1967,Male,Gujarat,Gujarat,gujarat,india,Science and Engineering,science-engineering
800,1970,Male,Gujarat,Gujarat,gujarat,india,Science and Engineering,science-engineering
1207,1973,Male,Gujarat,Gujarat,gujarat,india,Science and Engineering,science-engineering
1734,1984,Male,Gujarat,Gujarat,gujarat,india,Science and Engineering,science-engineering
1785,1985,Male,Gujarat,Gujarat,gujarat,india,Science and Engineering,science-engineering
3607,2010,Male,Gujarat,Gujarat,gujarat,india,Science and Engineering,science-engineering
1579,1982,Male,Gujarat,Gujarat,gujarat,india,Science and Engineering,science-engineering
2413,1999,Male,Gujarat,Gujarat,gujarat,india,Science and Engineering,science-engineering
480,1966,Male,Gujarat,Gujarat,gujarat,india,Science and Engineering,science-engineering
999,1972,Male,Gujarat,Gujarat,gujarat,india,Science and Engineering,science-engineering
2795,2003,Male,Haryana,Haryana,haryana,india,Science and Engineering,science-engineering
2168,1991,Male,Haryana,Haryana,haryana,india,Science and Engineering,science-engineering
2768,2003,Male,Haryana,Haryana,haryana,india,Science and Engineering,science-engineering
3810,2012,Male,Haryana,Haryana,haryana,india,Science and Engineering,science-engineering
1111,1972,Male,Haryana,Haryana,haryana,india,Science and Engineering,science-engineering
2448,1999,Male,Haryana,Haryana,haryana,india,Science and Engineering,science-engineering
660,1968,Male,Haryana,Haryana,haryana,india,Science and Engineering,science-engineering
3223,2007,Male,Haryana,Haryana,haryana,india,Science and Engineering,science-engineering
797,1970,Male,Jammu & Kashmir,Jammu & Kashmir,jammu-kashmir,india,Science and Engineering,science-engineering
3831,2012,Male,Jammu & Kashmir,Jammu & Kashmir,jammu-kashmir,india,Science and Engineering,science-engineering
2515,2000,Male,Jharkhand,Jharkhand,jharkhand,india,Science and Engineering,science-engineering
3802,2012,Male,Kerala,Kerala,kerala,india,Science and Engineering,science-engineering
2694,2002,Male,Kerala,Kerala,kerala,india,Science and Engineering,science-engineering
1478,1977,Female,Kerala,Kerala,kerala,india,Science and Engineering,science-engineering
2371,1998,Male,Kerala,Kerala,kerala,india,Science and Engineering,science-engineering
3734,2011,Male,Kerala,Kerala,kerala,india,Science and Engineering,science-engineering
1378,1976,Male,Kerala,Kerala,kerala,india,Science and Engineering,science-engineering
1028,1972,Male,Kerala,Kerala,kerala,india,Science and Engineering,science-engineering
2073,1990,Male,Kerala,Kerala,kerala,india,Science and Engineering,science-engineering
4085,2014,Male,Kerala,Kerala,kerala,india,Science and Engineering,science-engineering
2075,1990,Male,Kerala,Kerala,kerala,india,Science and Engineering,science-engineering
2825,2003,Male,Kerala,Kerala,kerala,india,Science and Engineering,science-engineering
3600,2010,Male,Kerala,Kerala,kerala,india,Science and Engineering,science-engineering
